award_id,agency,firm_name,firm_state,award_amount,award_date,award_year,phase,topic_code,primary_cet,primary_score,classification,supporting_cet_1,supporting_score_1,supporting_cet_2,supporting_score_2,text_length,has_abstract,has_solicitation
2449538,NSF,INTELLISAFE ANALYTICS LLC,WV,1003730.0,2025-06-05,2025,Other,AA,artificial_intelligence,90.20000808728724,High,data_analytics,4.871092714311563,biotechnology,4.239373401174125,2103,True,True
2449556,NSF,ADIALANTE L.L.C.,MN,1186778.0,2025-06-05,2025,Other,IH,artificial_intelligence,85.74471217684977,High,biotechnology,10.451937079582274,data_analytics,1.7483390776073167,2076,True,True
2436609,NSF,ENCAPSULATE INC.,CT,1213619.0,2025-06-05,2025,Other,BM,biotechnology,53.821413126522174,Medium,artificial_intelligence,44.67044652633616,data_analytics,0.8416333660204598,2144,True,True
2507167,NSF,NEXGEN CANCER DETECTION LLC,MN,1250000.0,2025-06-05,2025,Other,BM,biotechnology,77.5825615045593,High,artificial_intelligence,19.811747097063325,advanced_materials,2.179096041654262,2145,True,True
2451493,NSF,"VICTORY OVER CARBON, INC.",DE,1248768.0,2025-06-05,2025,Other,ET,artificial_intelligence,82.63644173213031,High,biotechnology,10.811952922676628,data_analytics,4.582108542065062,1905,True,True
2451255,NSF,ZAIPUT FLOW TECHNOLOGIES LLC,MA,1250000.0,2025-06-05,2025,Other,CT,artificial_intelligence,69.60958504790815,Medium,biotechnology,19.35352925849914,advanced_materials,8.81656007766414,2144,True,True
2507516,NSF,CAMBRIDGE TERAHERTZ INC,CA,1249999.0,2025-06-05,2025,Other,IH,artificial_intelligence,89.21411009491088,High,semiconductors,5.55601491710212,biotechnology,2.4184130306519345,2103,True,True
2507371,NSF,PHOTONECT INTERCONNECT SOLUTIONS INC,NY,1250000.0,2025-06-05,2025,Other,PH,semiconductors,93.89577557351073,High,artificial_intelligence,5.062116926955102,advanced_materials,0.4061421400908569,2103,True,True
2507639,NSF,Glow Therapeutics Inc.,DC,305000.0,2025-06-02,2025,Other,BM,biotechnology,68.35883643608427,Medium,artificial_intelligence,30.28800010713182,advanced_materials,0.8965725419928787,3029,True,True
2451720,NSF,"INAEDIS, INC",NJ,1248531.0,2025-05-29,2025,Other,PT,biotechnology,65.36577432215908,Medium,advanced_materials,20.641778753529756,artificial_intelligence,13.441491872629946,2147,True,True
2451653,NSF,ATOMNAUT INC.,CA,305000.0,2025-05-28,2025,Other,IH,artificial_intelligence,84.55156020419737,High,biotechnology,8.015206881548629,advanced_materials,5.283755198583608,2872,True,True
2451274,NSF,"Nanodesk, LLC",CA,305000.0,2025-05-27,2025,Other,BT,biotechnology,84.50441662311134,High,artificial_intelligence,14.002752005013061,data_analytics,0.7528406703037824,2483,True,True
2507364,NSF,"3VO MEDICAL, INC",CA,304452.0,2025-05-27,2025,Other,BM,artificial_intelligence,77.06669943661959,High,biotechnology,20.8365789414778,advanced_materials,1.2623684131512822,2869,True,True
2451784,NSF,"LIFELAB STUDIOS, INC.",AZ,1249459.0,2025-05-23,2025,Other,LC,artificial_intelligence,88.95999297953344,High,data_analytics,7.01038648332611,biotechnology,3.328492013853689,2144,True,True
2503791,NSF,"Digital Copilot, Inc.",NY,304695.0,2025-05-23,2025,Other,HC,artificial_intelligence,90.74028033034652,High,data_analytics,6.731028659904377,biotechnology,1.7438516704641065,3218,True,True
2505692,NSF,NANOPLASMONICS LLC,CO,304780.0,2025-05-23,2025,Other,M,artificial_intelligence,80.84865298012804,High,biotechnology,9.869390314166305,advanced_materials,7.587146562196423,2721,True,True
2423370,NSF,"Mana Battery, Inc.",CO,275000.0,2025-05-22,2025,Other,EN,artificial_intelligence,63.54960347348665,Medium,biotechnology,29.492617089920564,advanced_materials,4.8944573236715145,2774,True,True
2451147,NSF,OBEEWAN TECHNOLOGIES INC,PA,305000.0,2025-05-22,2025,Other,M,artificial_intelligence,86.01909272990058,High,biotechnology,10.441489409268913,data_analytics,1.9630952767770455,2693,True,True
2451259,NSF,"Junipero Therapeutics, Inc.",MA,305000.0,2025-05-22,2025,Other,PT,biotechnology,88.73806650218683,High,advanced_materials,5.7763865738512585,artificial_intelligence,5.002992427154468,2753,True,True
2451805,NSF,"ARINNA, INC",CA,305000.0,2025-05-22,2025,Other,EN,biotechnology,48.719220636714944,Medium,semiconductors,24.606514657754865,artificial_intelligence,20.091308156274053,2492,True,True
2451589,NSF,Sea-Gal Technologies Inc.,PA,304999.0,2025-05-22,2025,Other,W,artificial_intelligence,85.6998046617545,High,data_analytics,9.037386302519824,biotechnology,2.954586297086756,2817,True,True
2434965,NSF,SOSTOS LLC,WV,305000.0,2025-05-22,2025,Other,AI,artificial_intelligence,80.61430515241975,High,biotechnology,14.4397382087148,data_analytics,4.498608645904859,2150,True,True
2451800,NSF,"BeeSafe Labs, LLC",CA,305000.0,2025-05-22,2025,Other,CA,artificial_intelligence,92.21180566836131,High,data_analytics,5.220896668747238,biotechnology,1.648171926850425,3158,True,True
2507831,NSF,A Cubed Design LLC,IL,305000.0,2025-05-22,2025,Other,LC,artificial_intelligence,82.04713475964702,High,biotechnology,15.270872160285013,data_analytics,1.5092988691636693,2919,True,True
2506212,NSF,"RedPoint Oncology, Inc",MA,305000.0,2025-05-22,2025,Other,BM,biotechnology,81.45845699488939,High,artificial_intelligence,16.846783455930588,advanced_materials,1.36377111930933,2759,True,True
2451182,NSF,RATTAN LIFE SCIENCE INC,CA,1250000.0,2025-05-21,2025,Other,PT,biotechnology,90.62978326226575,High,artificial_intelligence,4.939961845274352,advanced_materials,3.948092174473387,2148,True,True
2439160,NSF,AQUA SCIENCE LLC,DE,1234866.0,2025-05-21,2025,Other,ET,artificial_intelligence,59.65036522581505,Medium,biotechnology,37.87885927671075,advanced_materials,1.7773517227526232,2149,True,True
2423546,NSF,"SURGICAL VISION SYSTEMS, INC.",MD,264016.0,2025-05-21,2025,Other,MD,artificial_intelligence,92.06909708200595,High,biotechnology,5.113413984362378,semiconductors,1.2790100170861372,2291,True,True
2507729,NSF,MULTITARGA LLC,CT,304995.0,2025-05-21,2025,Other,DH,artificial_intelligence,57.8726838725094,Medium,biotechnology,39.953149655761976,advanced_materials,1.2589458728945837,2974,True,True
2449209,NSF,HYSA FILLERS L.L.C.,CO,1249705.0,2025-05-21,2025,Other,M,artificial_intelligence,75.4804491231504,High,biotechnology,14.865185621855211,advanced_materials,7.790022607078893,2103,True,True
2449802,NSF,"ULTINAT, INC.",NY,305000.0,2025-05-21,2025,Other,AM,advanced_materials,90.9306670166226,High,biotechnology,5.672774885697747,artificial_intelligence,3.065569998428681,3008,True,True
2419342,NSF,"INSU HEALTH DESIGN, INC.",PR,998527.0,2025-05-15,2025,Other,W,artificial_intelligence,79.8853900173022,High,advanced_materials,9.024480721393143,biotechnology,8.84607036126713,2103,True,True
2507556,NSF,WAVE LUMINA LLC,MI,305000.0,2025-05-15,2025,Other,IH,artificial_intelligence,86.86911333897733,High,biotechnology,9.525011957512303,data_analytics,2.3680734965047865,2911,True,True
2450577,NSF,CRYPTO TUTORS LLC,FL,1250000.0,2025-05-12,2025,Other,LC,artificial_intelligence,81.51025176862117,High,data_analytics,16.464063081850973,biotechnology,1.4896836501531245,2144,True,True
2444804,NSF,"MINDTRACE TECHNOLOGIES, INC.",PA,1200991.0,2025-05-12,2025,Other,BM,artificial_intelligence,79.06140422709832,High,biotechnology,15.701623391307884,data_analytics,4.530467345335911,2145,True,True
2451695,NSF,"NOVINEER, INC.",FL,1245669.0,2025-05-12,2025,Other,M,artificial_intelligence,79.95957699512675,High,advanced_materials,12.870950921295057,semiconductors,4.568494347909579,2103,True,True
2507255,NSF,PLANETTE ANALYTICS INC,CA,304943.0,2025-05-09,2025,Other,ET,artificial_intelligence,86.108079124435,High,data_analytics,11.51565544368991,biotechnology,1.5135332852315433,2821,True,True
2507762,NSF,"Endura Therapeutics, Inc.",CA,303445.0,2025-05-09,2025,Other,PT,biotechnology,88.3383740212698,High,advanced_materials,7.893867329905864,artificial_intelligence,3.282693859983326,2107,True,True
2507231,NSF,Syntopa Inc.,CA,304748.0,2025-05-09,2025,Other,ET,biotechnology,65.90781634637104,Medium,artificial_intelligence,29.338346994754932,advanced_materials,2.9082151345004137,2991,True,True
2507798,NSF,GELASTOMERICS LLC,CO,305000.0,2025-04-30,2025,Other,BM,biotechnology,54.387897287256195,Medium,artificial_intelligence,39.94573596174335,advanced_materials,4.059337332453816,3188,True,True
2451370,NSF,"CIRCLE CONCRETE TECH, INC.",TX,304856.0,2025-04-30,2025,Other,AM,artificial_intelligence,80.97199433723098,High,advanced_materials,14.096834979363173,biotechnology,3.3654121363425915,3035,True,True
2451008,NSF,TURBO POWER SEMICONDUCTOR INC.,TX,305000.0,2025-04-30,2025,Other,S,semiconductors,96.36809562418063,High,artificial_intelligence,2.4329769627595708,biotechnology,0.7349322355930512,2036,True,True
2507717,NSF,Submarine Scientific LLC,CA,294759.0,2025-04-30,2025,Other,ET,artificial_intelligence,90.15988500834897,High,data_analytics,4.484467832832225,biotechnology,3.8630250301254088,3050,True,True
2451663,NSF,MICROPURE GENOMICS INC.,DE,1250000.0,2025-04-29,2025,Other,BM,biotechnology,69.31521255023404,Medium,artificial_intelligence,29.306528817892335,advanced_materials,0.647793660882417,2144,True,True
2507280,NSF,Kompass Diagnostics Inc,IL,304966.0,2025-04-29,2025,Other,BM,artificial_intelligence,73.13969224595311,High,biotechnology,25.108411857254083,data_analytics,0.9348972466694833,1987,True,True
2423274,NSF,"CANETIA ANALYTICS, INC.",MA,992460.0,2025-04-15,2025,Other,I,artificial_intelligence,87.2414650315752,High,data_analytics,9.380273605056157,biotechnology,2.600438661555029,2103,True,True
2507229,NSF,SeaBird Lifesciences,MA,304906.0,2025-04-10,2025,Other,BM,biotechnology,73.80492317601868,High,artificial_intelligence,13.982617330453095,advanced_materials,11.60489957391645,2946,True,True
2507269,NSF,"Absco Therapeutics, Inc.",MA,305000.0,2025-04-10,2025,Other,BM,biotechnology,52.79274553067951,Medium,artificial_intelligence,45.1387979250103,advanced_materials,1.7549862487171493,3274,True,True
2507783,NSF,Cellecho Inc.,CA,305000.0,2025-04-09,2025,Other,BM,biotechnology,92.69759402155411,High,artificial_intelligence,6.0237352529446175,advanced_materials,0.7308841312888119,2742,True,True
2507259,NSF,CREATHADH ENERGIES LLC,IA,305000.0,2025-04-09,2025,Other,S,semiconductors,68.79333923926616,Medium,artificial_intelligence,27.206019453100055,biotechnology,2.7072039452009715,2765,True,True
2451285,NSF,"Namaka Algae, Inc.",HI,304541.0,2025-04-09,2025,Other,M,artificial_intelligence,76.91797957345969,High,biotechnology,19.850241924553856,advanced_materials,1.230628614787833,2129,True,True
2500009,NSF,BioImaginix LLC,WV,303089.0,2025-04-09,2025,Other,BM,artificial_intelligence,83.34834795190761,High,biotechnology,13.934390646147888,data_analytics,2.155829101559463,2952,True,True
2507435,NSF,TALK COACHES INC,TX,305000.0,2025-04-09,2025,Other,LC,artificial_intelligence,88.82207776655252,High,data_analytics,8.634724495699643,biotechnology,2.095496659725433,3342,True,True
2436946,NSF,DESIGNER ECOSYSTEMS LLC,VA,301769.0,2025-04-07,2025,Other,ET,artificial_intelligence,86.19632458213982,High,biotechnology,7.614130709196072,advanced_materials,4.305035455339434,2924,True,True
2507903,NSF,QUANTUM METROLOGY,OR,305000.0,2025-04-07,2025,Other,S,semiconductors,95.86595214297495,High,artificial_intelligence,3.2453285134535292,advanced_materials,0.37369653387931967,1930,True,True
2507707,NSF,Magnolia Electronics,DE,304900.0,2025-04-02,2025,Other,S,artificial_intelligence,84.39822165171216,High,semiconductors,8.742502116804033,data_analytics,5.890570623682473,2536,True,True
2451586,NSF,PRJCT B CO.,NY,305000.0,2025-04-01,2025,Other,M,artificial_intelligence,83.79710679059043,High,biotechnology,10.638497209468714,advanced_materials,3.4130342238478835,2760,True,True
2505353,NSF,LuxNour Technologies Inc,OR,304507.0,2025-03-31,2025,Other,S,semiconductors,94.76720814389229,High,artificial_intelligence,3.783414899867192,biotechnology,0.7750803687856098,2103,True,True
2449557,NSF,"SOL ROBOTICS, INC",NM,304952.0,2025-03-31,2025,Other,R,artificial_intelligence,91.70696319328326,High,biotechnology,4.4743633090598225,data_analytics,1.805933059038135,2103,True,True
2451089,NSF,"Therapeutic Bandage Products, Inc.",CT,305000.0,2025-03-31,2025,Other,BM,biotechnology,51.23241155652599,Medium,artificial_intelligence,45.81477109117326,advanced_materials,2.2369587716838852,2145,True,True
2507388,NSF,Rainbow Hospitality LLC dba Curry Fresh,MI,302965.0,2025-03-26,2025,Other,ET,artificial_intelligence,74.32618205169717,High,biotechnology,18.636053650287153,advanced_materials,4.755215847506361,2149,True,True
2506377,NSF,"JULIA JEAN, LLC",CA,305000.0,2025-03-26,2025,Other,S,semiconductors,91.78453168376208,High,artificial_intelligence,6.7792975867819445,biotechnology,0.806760504210665,2103,True,True
2506374,NSF,"Coherent Photonics, Limited Liability Company",NJ,305000.0,2025-03-26,2025,Other,PH,artificial_intelligence,76.77469404349296,High,semiconductors,13.507425156446542,biotechnology,7.985916990772776,2103,True,True
2451628,NSF,"Core Biotherapeutics, Inc",CA,303864.0,2025-03-21,2025,Other,PT,biotechnology,76.69497569427284,High,artificial_intelligence,13.574850738229497,advanced_materials,9.28977668149215,2149,True,True
2507751,NSF,NEXTGENEDU INC,FL,304993.0,2025-03-21,2025,Other,LC,data_analytics,64.2251429116594,Medium,artificial_intelligence,34.79170330842199,biotechnology,0.7414321553802741,2144,True,True
2507531,NSF,Main Engineering LLC,MD,305000.0,2025-03-21,2025,Other,S,semiconductors,77.9280027355441,High,artificial_intelligence,20.938022773739913,biotechnology,0.4867075277606098,2103,True,True
2507617,NSF,EMODE PHOTONIX LLC,CO,305000.0,2025-03-21,2025,Other,PH,artificial_intelligence,63.74426835787826,Medium,semiconductors,31.737919620812576,biotechnology,2.6954370834834718,2103,True,True
2409774,NSF,OAKGROVE BIO LLC,DE,1000000.0,2025-03-13,2025,Other,BT,biotechnology,92.41173575214091,High,artificial_intelligence,6.065007644421913,advanced_materials,0.9939019951056871,1571,True,True
2413989,NSF,Simmbion LLC,MD,1000000.0,2025-03-12,2025,Other,BT,biotechnology,91.67924781430227,High,artificial_intelligence,6.890749280991453,advanced_materials,0.7611101350451968,2137,True,True
2415772,NSF,"Ravel Holdings, Inc.",WA,994863.0,2025-03-05,2025,Other,M,artificial_intelligence,72.04304641010118,High,biotechnology,17.165575119798284,advanced_materials,9.511011463714214,2102,True,True
2450998,NSF,Galvanix Inc.,OH,305000.0,2025-02-26,2025,Other,M,biotechnology,60.08077484271305,Medium,artificial_intelligence,31.148620496298207,advanced_materials,4.5723503893132085,2102,True,True
2449177,NSF,NOVAURUM BIOSCIENCES INCORPORATED,MA,305000.0,2025-02-26,2025,Other,BM,biotechnology,43.635729447287105,Medium,artificial_intelligence,43.62412882590345,advanced_materials,12.150272783919789,2142,True,True
2451418,NSF,NanoRes LLC,IN,305000.0,2025-02-26,2025,Other,BM,artificial_intelligence,66.5480756274766,Medium,biotechnology,31.271204999872165,advanced_materials,0.8402297450806179,1738,True,True
2451639,NSF,"Aeris Water Technologies, LLC",GA,304996.0,2025-02-26,2025,Other,ET,artificial_intelligence,80.93469001735946,High,biotechnology,9.094645409767322,advanced_materials,8.664748114079778,2146,True,True
2444168,NSF,GIANT BioSystems Inc.,CA,305000.0,2025-02-26,2025,Other,BM,artificial_intelligence,51.35171314723016,Medium,biotechnology,45.40678347656997,advanced_materials,2.3787085260639373,2143,True,True
2451630,NSF,"LYOWAVE, INC",IN,304436.0,2025-02-26,2025,Other,M,artificial_intelligence,66.73065640469608,Medium,advanced_materials,20.229088407810554,biotechnology,10.566253475498637,2102,True,True
2451399,NSF,"Palena Therapeutics, Inc.",MA,305000.0,2025-02-26,2025,Other,BM,artificial_intelligence,48.836692689165524,Medium,biotechnology,47.330169470832786,advanced_materials,3.352444781149038,2143,True,True
2421214,NSF,"AUXILIUM HEALTH, INC.",OH,275000.0,2025-02-13,2025,Other,MD,advanced_materials,56.17440194605107,Medium,artificial_intelligence,36.384883228651546,biotechnology,6.769924625711504,2145,True,True
2451318,NSF,Stellar Engiine,CA,305000.0,2025-02-13,2025,Other,S,semiconductors,89.79509219584011,High,artificial_intelligence,6.30760656112971,biotechnology,2.4695116394794634,2101,True,True
2451554,NSF,"RESONANTIA DIAGNOSTICS, INC.",NC,305000.0,2025-02-13,2025,Other,BM,artificial_intelligence,64.55527995673451,Medium,biotechnology,33.16619548118576,advanced_materials,1.5225283234131761,2141,True,True
2450954,NSF,NEXUMA L.L.C.,FL,304988.0,2025-02-13,2025,Other,ET,artificial_intelligence,83.27617533137264,High,biotechnology,11.796398637152194,advanced_materials,3.48969511330198,2146,True,True
2449174,NSF,DAYZERO WATER LLC,OR,304950.0,2025-02-03,2025,Other,ET,artificial_intelligence,77.63247531071119,High,biotechnology,17.648083575037614,advanced_materials,3.5884332935449175,2146,True,True
2437985,NSF,"SPEARSTONE SOLUTIONS, LLC",AL,305000.0,2025-02-03,2025,Other,ET,artificial_intelligence,78.88831204650268,High,biotechnology,11.90310659256245,advanced_materials,7.822531188730851,2145,True,True
2451062,NSF,"LUCA AI, LLC",PA,304935.0,2025-01-21,2025,Other,LC,artificial_intelligence,88.30971799380643,High,data_analytics,5.5525198534053555,biotechnology,5.531485088751692,2143,True,True
2451205,NSF,Bired Imaging Inc,NY,305000.0,2025-01-21,2025,Other,BM,artificial_intelligence,55.74910614825798,Medium,biotechnology,42.58262398673284,advanced_materials,1.133773132561743,2144,True,True
2451599,NSF,"ND-DIAGENOMIX, INC.",IN,305000.0,2025-01-17,2025,Other,LC,artificial_intelligence,92.0895117036451,High,biotechnology,3.9831173289330466,data_analytics,3.0546557333548723,2144,True,True
2451306,NSF,ANVIL DIAGNOSTICS INC.,MA,298646.0,2025-01-14,2025,Other,BM,artificial_intelligence,74.77184962441021,High,biotechnology,23.2402780962315,advanced_materials,1.14281539025558,2145,True,True
2423045,NSF,RT MicroDx Inc.,MA,274362.0,2025-01-14,2025,Other,MD,artificial_intelligence,70.8345996229537,High,biotechnology,26.88635936890278,advanced_materials,1.40024017030001,2069,True,True
2423532,NSF,"T33 Dental, Inc.",MA,275000.0,2025-01-13,2025,Other,MD,artificial_intelligence,80.13458605763475,High,biotechnology,16.524122652589227,advanced_materials,2.4955276326290217,2145,True,True
2432856,NSF,ForagR Medicines Inc,NC,275000.0,2025-01-13,2025,Other,BT,biotechnology,93.48027709979584,High,artificial_intelligence,4.337010453392832,advanced_materials,1.70163184265836,2138,True,True
2429344,NSF,"TERRAFERMA FOODS, INC.",CA,275000.0,2025-01-13,2025,Other,BT,biotechnology,89.78382936702558,High,artificial_intelligence,8.14148444682321,advanced_materials,1.5032215458543667,2138,True,True
2451489,NSF,"Yeboah, Amy",MD,303226.0,2025-01-10,2025,Other,LC,artificial_intelligence,88.06176050949026,High,data_analytics,9.563903375820415,biotechnology,1.9752788818481835,2143,True,True
2433105,NSF,"MOLECULAR INTERFACES, LLC",IL,274953.0,2025-01-01,2025,Other,S,biotechnology,64.60967988276897,Medium,artificial_intelligence,25.803354342170763,advanced_materials,5.234294204170895,2557,True,True
2432932,NSF,"BRIGHTLIGHT PHOTONICS, INC",MA,275000.0,2024-12-23,2024,Other,PH,artificial_intelligence,53.048348608015715,Medium,semiconductors,24.985637988849614,biotechnology,17.850297620252466,2103,True,True
2451139,NSF,"MIXTA RE, INC",CT,304200.0,2024-12-23,2024,Other,LC,data_analytics,57.30326702994593,Medium,artificial_intelligence,41.969112650822616,biotechnology,0.5111108364412695,2144,True,True
2450981,NSF,"Steadi Systems, LLC",CO,305000.0,2024-12-23,2024,Other,HC,artificial_intelligence,86.92033617831899,High,biotechnology,9.413219240839805,data_analytics,2.0415826885194157,2103,True,True
2423002,NSF,"PHLUX TECHNOLOGIES, INC",PA,999999.0,2024-12-19,2024,Other,R,artificial_intelligence,89.2959063366998,High,biotechnology,7.287218010419126,data_analytics,1.6134774661509672,2103,True,True
2450833,NSF,"ACADEMIC WEB PAGES, INC.",NJ,286418.0,2024-12-17,2024,Other,LC,artificial_intelligence,88.07305574900656,High,data_analytics,7.654510510169378,biotechnology,3.6508104171027638,2143,True,True
2423683,NSF,GRID MODERNIZATION SOLUTIONS LLC,UT,1000000.0,2024-12-10,2024,Other,I,artificial_intelligence,86.08517338255412,High,data_analytics,10.57589303758552,biotechnology,1.9105211335765913,2103,True,True
