award_id,agency,firm_name,firm_state,award_amount,award_date,award_year,phase,topic_code,primary_cet,primary_score,classification,supporting_cet_1,supporting_score_1,supporting_cet_2,supporting_score_2,text_length,has_abstract,has_solicitation
2507825,NSF,PUMPKINSEED TECHNOLOGIES INC,CA,1249115.0,2025-07-24,2025,Other,BT,biotechnology,88.66330668522934,High,artificial_intelligence,10.179053401601577,advanced_materials,0.5034701493970272,2130,True,True
2528024,NSF,"One Spot Learning, Inc.",PA,1247426.0,2025-07-15,2025,Other,LC,artificial_intelligence,89.35578411734849,High,data_analytics,9.532314686467384,biotechnology,0.7223172829627725,2138,True,True
2447965,NSF,MESPILUS INC,MA,1212800.0,2025-07-15,2025,Other,ET,biotechnology,60.166352207615006,Medium,artificial_intelligence,36.25209198314036,advanced_materials,2.2151219416626136,2705,True,True
2437512,NSF,CPR THERAPEUTICS INC.,VT,1249999.0,2025-07-11,2025,Other,MD,artificial_intelligence,88.2602546953824,High,biotechnology,9.115628735790574,data_analytics,1.5812530709960675,2135,True,True
2349466,NSF,"DRIVE THERAPEUTICS, L.L.C.",NC,990477.0,2025-07-11,2025,Other,PT,biotechnology,65.6606448413405,Medium,advanced_materials,20.4638379366636,artificial_intelligence,12.94017975157268,2148,True,True
2506458,NSF,AALMV INC,FL,1025369.0,2025-07-11,2025,Other,LC,artificial_intelligence,91.39776423052581,High,data_analytics,6.8179689145049505,biotechnology,1.234005911588723,2138,True,True
2436414,NSF,SUPERIOR NANO LLC,MN,1247672.0,2025-07-11,2025,Other,PT,advanced_materials,64.22056026671785,Medium,artificial_intelligence,20.723890174759777,biotechnology,14.342613557867137,2148,True,True
2507490,NSF,OWLFLY,NJ,1250000.0,2025-07-11,2025,Other,ET,artificial_intelligence,46.98743257041697,Medium,biotechnology,35.92397648511565,advanced_materials,15.673382916054738,2135,True,True
2512998,NSF,IIAM CORPORATION,MA,1250000.0,2025-07-11,2025,Other,DH,artificial_intelligence,89.46969469705556,High,biotechnology,4.880478804106643,data_analytics,4.839386967194708,2103,True,True
2451698,NSF,Lavo Life Sciences LLC,GA,1213322.0,2025-07-11,2025,Other,PT,advanced_materials,73.168942926771,High,biotechnology,14.435280392244398,artificial_intelligence,11.774942069104418,2148,True,True
2506705,NSF,PRAG LLC,FL,1162886.0,2025-07-11,2025,Other,ET,artificial_intelligence,60.105177662117356,Medium,advanced_materials,23.178523516381198,biotechnology,15.33138635429077,2133,True,True
2437435,NSF,Echo Mind Ai Corp,DE,1248811.0,2025-07-09,2025,Other,DH,data_analytics,63.27635486407404,Medium,artificial_intelligence,33.46856558875846,biotechnology,2.9796133420432436,2103,True,True
2449755,NSF,Ali Far,CA,1250000.0,2025-07-09,2025,Other,IT,data_analytics,80.08772180556079,High,artificial_intelligence,18.954191504826955,semiconductors,0.8299283581058812,2137,True,True
2451718,NSF,ICORIUM ENGINEERING COMPANY,KS,1249504.0,2025-07-09,2025,Other,CT,artificial_intelligence,82.50359991707738,High,biotechnology,10.60303573805679,advanced_materials,5.4361372096074865,2127,True,True
2450654,NSF,HARVEST MOON AUTOMATION INC,MA,1232087.0,2025-07-07,2025,Other,R,artificial_intelligence,81.7514494729211,High,biotechnology,15.228425403983922,data_analytics,1.6574125024587845,2103,True,True
2451615,NSF,CALIS BOOKS INC,CA,1058349.0,2025-07-07,2025,Other,LC,artificial_intelligence,83.30691647663686,High,biotechnology,9.000873054653717,data_analytics,7.358099734028254,2136,True,True
2450656,NSF,STEAM INSTRUMENTS INC,WI,1249623.0,2025-07-07,2025,Other,IH,artificial_intelligence,73.01581174371408,High,biotechnology,15.010213967721302,advanced_materials,7.8300738971298305,2103,True,True
2451412,NSF,"ABSTRACTIVE HEALTH, INC.",NY,1250000.0,2025-07-01,2025,Other,DH,artificial_intelligence,93.07268129600223,High,data_analytics,4.524526244810975,biotechnology,1.6586387311003228,2100,True,True
2507613,NSF,"MEMBRANEX, LLC",CT,1248465.0,2025-07-01,2025,Other,AM,artificial_intelligence,65.51339693029095,Medium,biotechnology,26.236972990040247,advanced_materials,7.017118204495122,1732,True,True
2423426,NSF,"CHROMATIR TECHNOLOGIES, LLC",PA,997735.0,2025-07-01,2025,Other,PH,artificial_intelligence,78.63770469205305,High,semiconductors,10.325244348283302,biotechnology,8.75065732550185,2103,True,True
2437984,NSF,"Cache DNA, Inc.",CA,1249319.0,2025-07-01,2025,Other,BT,biotechnology,86.02319802107793,High,artificial_intelligence,11.713999559218795,advanced_materials,1.43830354139625,1924,True,True
2422363,NSF,INVVAX INC,CA,996606.0,2025-07-01,2025,Other,PT,advanced_materials,71.2676250167548,High,biotechnology,22.096991990945657,artificial_intelligence,6.25065178754937,2148,True,True
2451557,NSF,HELIX EARTH TECHNOLOGIES INC,TX,1247820.0,2025-07-01,2025,Other,EN,artificial_intelligence,87.76644277136637,High,biotechnology,8.026387448367418,advanced_materials,2.5776587097384733,2103,True,True
2450913,NSF,SOSTOS LLC,WV,1236522.0,2025-07-01,2025,Other,AA,artificial_intelligence,70.7207465944726,High,biotechnology,26.744930879038847,data_analytics,2.020851778173975,2103,True,True
2445824,NSF,M3SIM LLC,IN,1177447.0,2025-07-01,2025,Other,AA,artificial_intelligence,85.4232201612422,High,biotechnology,8.805509517139336,advanced_materials,2.611718287817034,2103,True,True
2507879,NSF,"ACROSS AI, INC",CA,305000.0,2025-06-20,2025,Other,HC,artificial_intelligence,86.81413518144267,High,data_analytics,11.544502139602471,biotechnology,1.095232492686106,3112,True,True
2449073,NSF,"PLEXYMER, INC.",NJ,305000.0,2025-06-20,2025,Other,PT,artificial_intelligence,62.38254547933475,Medium,advanced_materials,20.394116938857607,biotechnology,15.573826963741466,2929,True,True
2451320,NSF,CausaliT LLC,OR,304929.0,2025-06-20,2025,Other,DH,artificial_intelligence,87.41058543827589,High,data_analytics,10.633653668730469,biotechnology,1.0259325977389706,2677,True,True
2444438,NSF,"ENDEAVOR COMPOSITES, INC.",TN,1249998.0,2025-06-15,2025,Other,AM,advanced_materials,93.8439061773199,High,artificial_intelligence,3.6517915973468353,biotechnology,1.8011931292087349,2099,True,True
2505705,NSF,"SENTIRE MEDICAL SYSTEMS, INC",FL,1189332.0,2025-06-15,2025,Other,MD,artificial_intelligence,87.99190541646223,High,biotechnology,9.028452033655233,data_analytics,1.8743843776266182,2411,True,True
2507635,NSF,X-SIGHT INCORPORATED,MA,1250000.0,2025-06-13,2025,Other,BM,artificial_intelligence,85.94239707358517,High,biotechnology,8.485360015082689,semiconductors,2.5287308028658306,2102,True,True
2450595,NSF,HYFI LLC,MI,1244153.0,2025-06-13,2025,Other,AA,data_analytics,64.51917869499025,Medium,artificial_intelligence,34.47574264644815,biotechnology,0.8028283693748535,2103,True,True
2506886,NSF,Lybra Bio,MA,304450.0,2025-06-11,2025,Other,BM,artificial_intelligence,61.49961958147053,Medium,biotechnology,35.42943944096819,advanced_materials,2.2204779494572504,2345,True,True
2506634,NSF,"Prompt Diagnostics, Inc.",MD,1250000.0,2025-06-05,2025,Other,BM,artificial_intelligence,75.67586612909962,High,biotechnology,20.62495246230753,advanced_materials,2.464583865586111,1778,True,True
2451468,NSF,"OPERA BIOSCIENCE, INC.",IL,1248994.0,2025-06-05,2025,Other,BT,biotechnology,93.50124301314762,High,artificial_intelligence,2.900787677896165,advanced_materials,2.5671690254357995,2130,True,True
2449538,NSF,INTELLISAFE ANALYTICS LLC,WV,1003730.0,2025-06-05,2025,Other,AA,artificial_intelligence,90.95992817127693,High,biotechnology,4.615972136872681,data_analytics,3.7200514978895836,2103,True,True
2449556,NSF,ADIALANTE L.L.C.,MN,1186778.0,2025-06-05,2025,Other,IH,artificial_intelligence,85.02834825504489,High,biotechnology,11.166688740944018,data_analytics,1.8558397196432812,2076,True,True
2436609,NSF,ENCAPSULATE INC.,CT,1213619.0,2025-06-05,2025,Other,BM,biotechnology,55.347044657173704,Medium,artificial_intelligence,42.726535438195505,data_analytics,1.1915509489009444,2102,True,True
2507167,NSF,NEXGEN CANCER DETECTION LLC,MN,1250000.0,2025-06-05,2025,Other,BM,biotechnology,78.24671588375698,High,artificial_intelligence,19.156949393441117,advanced_materials,2.038133542529069,2103,True,True
2451493,NSF,"VICTORY OVER CARBON, INC.",DE,1248768.0,2025-06-05,2025,Other,ET,artificial_intelligence,82.56722160133657,High,biotechnology,11.912448142679404,data_analytics,3.6079825583574823,1891,True,True
2451255,NSF,ZAIPUT FLOW TECHNOLOGIES LLC,MA,1250000.0,2025-06-05,2025,Other,CT,artificial_intelligence,69.51099818468221,Medium,biotechnology,21.001435421586823,advanced_materials,7.182955907908108,2126,True,True
2507516,NSF,CAMBRIDGE TERAHERTZ INC,CA,1249999.0,2025-06-05,2025,Other,IH,artificial_intelligence,89.3622626176437,High,semiconductors,5.964302584708645,biotechnology,2.314021871843953,2103,True,True
2507371,NSF,PHOTONECT INTERCONNECT SOLUTIONS INC,NY,1250000.0,2025-06-05,2025,Other,PH,semiconductors,94.9271459319052,High,artificial_intelligence,4.007004166414749,advanced_materials,0.4622521222513671,2103,True,True
2507639,NSF,Glow Therapeutics Inc.,DC,305000.0,2025-06-02,2025,Other,BM,biotechnology,71.8343152464998,High,artificial_intelligence,26.43326136314301,advanced_materials,1.0106225513474691,2987,True,True
2451720,NSF,"INAEDIS, INC",NJ,1248531.0,2025-05-29,2025,Other,PT,biotechnology,66.82918696384554,Medium,advanced_materials,20.250516922091535,artificial_intelligence,12.269426054485987,2147,True,True
2451653,NSF,ATOMNAUT INC.,CA,305000.0,2025-05-28,2025,Other,IH,artificial_intelligence,83.5218151665575,High,biotechnology,9.32103103691015,advanced_materials,5.095184640052782,2872,True,True
2451274,NSF,"Nanodesk, LLC",CA,305000.0,2025-05-27,2025,Other,BT,biotechnology,84.34679090324346,High,artificial_intelligence,14.000414692108778,data_analytics,0.8711223253929276,2474,True,True
2507364,NSF,"3VO MEDICAL, INC",CA,304452.0,2025-05-27,2025,Other,BM,artificial_intelligence,82.28721567537548,High,biotechnology,14.944224729470932,advanced_materials,1.615637707216262,2827,True,True
2451784,NSF,"LIFELAB STUDIOS, INC.",AZ,1249459.0,2025-05-23,2025,Other,LC,artificial_intelligence,90.11734810081941,High,data_analytics,6.291633082930824,biotechnology,2.9202272418463777,2138,True,True
2503791,NSF,"Digital Copilot, Inc.",NY,304695.0,2025-05-23,2025,Other,HC,artificial_intelligence,93.60814639892328,High,data_analytics,3.5798557414131245,biotechnology,1.965309263976452,3218,True,True
2505692,NSF,NANOPLASMONICS LLC,CO,304780.0,2025-05-23,2025,Other,M,artificial_intelligence,81.1364050754524,High,biotechnology,10.471174287826065,advanced_materials,6.599223537867462,2721,True,True
2423370,NSF,"Mana Battery, Inc.",CO,275000.0,2025-05-22,2025,Other,EN,artificial_intelligence,61.646273112452555,Medium,biotechnology,31.77151625445806,advanced_materials,4.5610380734296,2774,True,True
2451147,NSF,OBEEWAN TECHNOLOGIES INC,PA,305000.0,2025-05-22,2025,Other,M,artificial_intelligence,84.62394977641935,High,biotechnology,12.244320780451751,data_analytics,1.6326402713152135,2693,True,True
2451259,NSF,"Junipero Therapeutics, Inc.",MA,305000.0,2025-05-22,2025,Other,PT,biotechnology,89.2897367079884,High,advanced_materials,5.702480007182383,artificial_intelligence,4.423146278113168,2753,True,True
2451805,NSF,"ARINNA, INC",CA,305000.0,2025-05-22,2025,Other,EN,biotechnology,52.11939436277467,Medium,semiconductors,26.26999907731747,artificial_intelligence,14.867090194253393,2492,True,True
2451589,NSF,Sea-Gal Technologies Inc.,PA,304999.0,2025-05-22,2025,Other,W,artificial_intelligence,89.3289528473524,High,data_analytics,4.8460168713357685,biotechnology,3.489464035436865,2817,True,True
2434965,NSF,SOSTOS LLC,WV,305000.0,2025-05-22,2025,Other,AI,artificial_intelligence,78.33407392494863,High,biotechnology,18.426902684528194,data_analytics,2.794592149986506,2134,True,True
2451800,NSF,"BeeSafe Labs, LLC",CA,305000.0,2025-05-22,2025,Other,CA,artificial_intelligence,93.16997359452745,High,data_analytics,4.357113556428019,biotechnology,1.6037808532749613,3158,True,True
2507831,NSF,A Cubed Design LLC,IL,305000.0,2025-05-22,2025,Other,LC,artificial_intelligence,81.17050795953472,High,biotechnology,16.031544267837546,data_analytics,1.6612356443899634,2913,True,True
2506212,NSF,"RedPoint Oncology, Inc",MA,305000.0,2025-05-22,2025,Other,BM,biotechnology,84.68817543657782,High,artificial_intelligence,13.376666038984652,advanced_materials,1.3814737612371941,2717,True,True
2451182,NSF,RATTAN LIFE SCIENCE INC,CA,1250000.0,2025-05-21,2025,Other,PT,biotechnology,91.13292061772104,High,artificial_intelligence,4.546072584096017,advanced_materials,3.717511668020726,2148,True,True
2439160,NSF,AQUA SCIENCE LLC,DE,1234866.0,2025-05-21,2025,Other,ET,artificial_intelligence,57.29964573915608,Medium,biotechnology,40.4186299385643,advanced_materials,1.614645150506069,2135,True,True
2423546,NSF,"SURGICAL VISION SYSTEMS, INC.",MD,264016.0,2025-05-21,2025,Other,MD,artificial_intelligence,93.08930540295721,High,biotechnology,3.783603156478398,semiconductors,1.4806093842157648,2279,True,True
2507729,NSF,MULTITARGA LLC,CT,304995.0,2025-05-21,2025,Other,DH,artificial_intelligence,55.42479741726264,Medium,biotechnology,42.41089759979819,advanced_materials,1.1697425505108592,2974,True,True
2449209,NSF,HYSA FILLERS L.L.C.,CO,1249705.0,2025-05-21,2025,Other,M,artificial_intelligence,75.8981585753741,High,biotechnology,14.70973419057702,advanced_materials,7.532692671309871,2103,True,True
2449802,NSF,"ULTINAT, INC.",NY,305000.0,2025-05-21,2025,Other,AM,advanced_materials,90.64821750072363,High,biotechnology,6.130465845903615,artificial_intelligence,2.793224397973391,3008,True,True
2419342,NSF,"INSU HEALTH DESIGN, INC.",PR,998527.0,2025-05-15,2025,Other,W,artificial_intelligence,81.0035407414282,High,advanced_materials,8.38984788371069,biotechnology,8.225399196729304,2103,True,True
2507556,NSF,WAVE LUMINA LLC,MI,305000.0,2025-05-15,2025,Other,IH,artificial_intelligence,85.93878867346416,High,biotechnology,10.69202568454365,data_analytics,2.2397162681055045,2911,True,True
2450577,NSF,CRYPTO TUTORS LLC,FL,1250000.0,2025-05-12,2025,Other,LC,artificial_intelligence,80.11148393450163,High,data_analytics,18.24918264559826,biotechnology,1.1372859370824553,2138,True,True
2444804,NSF,"MINDTRACE TECHNOLOGIES, INC.",PA,1200991.0,2025-05-12,2025,Other,BM,artificial_intelligence,83.29592715007257,High,biotechnology,11.320516909800336,data_analytics,4.5281503524977875,2103,True,True
2451695,NSF,"NOVINEER, INC.",FL,1245669.0,2025-05-12,2025,Other,M,artificial_intelligence,81.35513378379403,High,advanced_materials,12.05534371542338,semiconductors,4.1343264200278975,2103,True,True
2507255,NSF,PLANETTE ANALYTICS INC,CA,304943.0,2025-05-09,2025,Other,ET,artificial_intelligence,91.49937177037927,High,data_analytics,5.953215335850959,biotechnology,1.5408206785659526,2807,True,True
2507762,NSF,"Endura Therapeutics, Inc.",CA,303445.0,2025-05-09,2025,Other,PT,biotechnology,89.01883725366062,High,advanced_materials,7.738879374290322,artificial_intelligence,2.625376523957028,2107,True,True
2507231,NSF,Syntopa Inc.,CA,304748.0,2025-05-09,2025,Other,ET,biotechnology,67.8370732594936,Medium,artificial_intelligence,27.939624963860236,advanced_materials,2.9793462471180505,2977,True,True
2507798,NSF,GELASTOMERICS LLC,CO,305000.0,2025-04-30,2025,Other,BM,biotechnology,54.170197400150776,Medium,artificial_intelligence,38.26337806568166,advanced_materials,5.151945023398067,3146,True,True
2451370,NSF,"CIRCLE CONCRETE TECH, INC.",TX,304856.0,2025-04-30,2025,Other,AM,artificial_intelligence,81.92588232693217,High,advanced_materials,13.366153200222122,biotechnology,3.1471219376496404,3035,True,True
2451008,NSF,TURBO POWER SEMICONDUCTOR INC.,TX,305000.0,2025-04-30,2025,Other,S,semiconductors,96.94994053336677,High,artificial_intelligence,1.7953266601538638,biotechnology,0.6638210862333574,2036,True,True
2507717,NSF,Submarine Scientific LLC,CA,294759.0,2025-04-30,2025,Other,ET,artificial_intelligence,90.54044891579788,High,data_analytics,4.577572122793706,biotechnology,3.3739674834901665,3036,True,True
2451663,NSF,MICROPURE GENOMICS INC.,DE,1250000.0,2025-04-29,2025,Other,BM,biotechnology,73.72154554048535,High,artificial_intelligence,24.417015690875058,advanced_materials,0.8281482597060921,2102,True,True
2507280,NSF,Kompass Diagnostics Inc,IL,304966.0,2025-04-29,2025,Other,BM,artificial_intelligence,78.47130735308899,High,biotechnology,19.218527560247626,data_analytics,1.2502783282135486,1945,True,True
2423274,NSF,"CANETIA ANALYTICS, INC.",MA,992460.0,2025-04-15,2025,Other,I,artificial_intelligence,90.2858434305213,High,data_analytics,6.69797857925795,biotechnology,2.2347339773540043,2103,True,True
2507229,NSF,SeaBird Lifesciences,MA,304906.0,2025-04-10,2025,Other,BM,biotechnology,75.27767553790756,High,advanced_materials,12.66081208075718,artificial_intelligence,11.219854071270259,2904,True,True
2507269,NSF,"Absco Therapeutics, Inc.",MA,305000.0,2025-04-10,2025,Other,BM,biotechnology,53.87074105794424,Medium,artificial_intelligence,43.83504916205083,advanced_materials,1.7888191757272267,3232,True,True
2507783,NSF,Cellecho Inc.,CA,305000.0,2025-04-09,2025,Other,BM,biotechnology,94.04936835223485,High,artificial_intelligence,4.303484366112581,advanced_materials,0.8767019832989353,2700,True,True
2507259,NSF,CREATHADH ENERGIES LLC,IA,305000.0,2025-04-09,2025,Other,S,semiconductors,68.35863937749599,Medium,artificial_intelligence,27.60992245957298,biotechnology,2.811097256057673,2765,True,True
2451285,NSF,"Namaka Algae, Inc.",HI,304541.0,2025-04-09,2025,Other,M,artificial_intelligence,74.9694643869161,High,biotechnology,21.899600368386174,advanced_materials,1.1882599597847912,2129,True,True
2500009,NSF,BioImaginix LLC,WV,303089.0,2025-04-09,2025,Other,BM,artificial_intelligence,86.41739447218532,High,biotechnology,10.237370481811286,data_analytics,2.6900372462081563,2910,True,True
2507435,NSF,TALK COACHES INC,TX,305000.0,2025-04-09,2025,Other,LC,artificial_intelligence,89.40900273396409,High,data_analytics,8.471456743913325,biotechnology,1.6963967062428265,3336,True,True
2436946,NSF,DESIGNER ECOSYSTEMS LLC,VA,301769.0,2025-04-07,2025,Other,ET,artificial_intelligence,85.98609114030333,High,biotechnology,7.920231468959933,advanced_materials,4.341304844164792,2910,True,True
2507903,NSF,QUANTUM METROLOGY,OR,305000.0,2025-04-07,2025,Other,S,semiconductors,96.44741776051605,High,artificial_intelligence,2.556142883378937,advanced_materials,0.4133789097148896,1930,True,True
2507707,NSF,Magnolia Electronics,DE,304900.0,2025-04-02,2025,Other,S,artificial_intelligence,85.94246045833393,High,semiconductors,9.499105354586144,data_analytics,3.677428427230436,2536,True,True
2451586,NSF,PRJCT B CO.,NY,305000.0,2025-04-01,2025,Other,M,artificial_intelligence,82.48896802644553,High,biotechnology,12.437058524457928,advanced_materials,3.1524078612591677,2760,True,True
2505353,NSF,LuxNour Technologies Inc,OR,304507.0,2025-03-31,2025,Other,S,semiconductors,95.1081415650484,High,artificial_intelligence,3.4346859187164522,biotechnology,0.6690276615281616,2103,True,True
2449557,NSF,"SOL ROBOTICS, INC",NM,304952.0,2025-03-31,2025,Other,R,artificial_intelligence,91.93383516236857,High,biotechnology,4.4686674830999635,data_analytics,1.582645929149464,2103,True,True
2451089,NSF,"Therapeutic Bandage Products, Inc.",CT,305000.0,2025-03-31,2025,Other,BM,biotechnology,52.02454353895828,Medium,artificial_intelligence,44.518383099426224,advanced_materials,2.4441283481156715,2103,True,True
2507388,NSF,Rainbow Hospitality LLC dba Curry Fresh,MI,302965.0,2025-03-26,2025,Other,ET,artificial_intelligence,74.16040074202753,High,biotechnology,19.359334480551357,advanced_materials,4.761012326218864,2135,True,True
2506377,NSF,"JULIA JEAN, LLC",CA,305000.0,2025-03-26,2025,Other,S,semiconductors,91.95544642589405,High,artificial_intelligence,6.555066100696319,biotechnology,0.7421083472255106,2103,True,True
2506374,NSF,"Coherent Photonics, Limited Liability Company",NJ,305000.0,2025-03-26,2025,Other,PH,artificial_intelligence,76.26509364497674,High,semiconductors,14.937477876519836,biotechnology,7.010222466100069,2103,True,True
2451628,NSF,"Core Biotherapeutics, Inc",CA,303864.0,2025-03-21,2025,Other,PT,biotechnology,78.79552672879585,High,artificial_intelligence,11.704702685453023,advanced_materials,8.984804766903975,2149,True,True
2507751,NSF,NEXTGENEDU INC,FL,304993.0,2025-03-21,2025,Other,LC,data_analytics,76.96848630927572,High,artificial_intelligence,22.635691148367858,biotechnology,0.23185152668044506,2138,True,True
2507531,NSF,Main Engineering LLC,MD,305000.0,2025-03-21,2025,Other,S,semiconductors,77.91469218731413,High,artificial_intelligence,21.06985901202545,data_analytics,0.419045709678184,2103,True,True
2507617,NSF,EMODE PHOTONIX LLC,CO,305000.0,2025-03-21,2025,Other,PH,artificial_intelligence,62.12505615966434,Medium,semiconductors,33.2228825714669,biotechnology,2.695240269501109,2103,True,True
2409774,NSF,OAKGROVE BIO LLC,DE,1000000.0,2025-03-13,2025,Other,BT,biotechnology,92.2257893752593,High,artificial_intelligence,6.0072264729335325,advanced_materials,1.1072734909371087,1562,True,True
2413989,NSF,Simmbion LLC,MD,1000000.0,2025-03-12,2025,Other,BT,biotechnology,91.51275953563062,High,artificial_intelligence,6.880286916741231,advanced_materials,0.7644691088240656,2128,True,True
2415772,NSF,"Ravel Holdings, Inc.",WA,994863.0,2025-03-05,2025,Other,M,artificial_intelligence,71.29342887371418,High,biotechnology,18.346893065361204,advanced_materials,9.064094219198203,2102,True,True
2450998,NSF,Galvanix Inc.,OH,305000.0,2025-02-26,2025,Other,M,biotechnology,59.889199890014886,Medium,artificial_intelligence,31.638057599818314,advanced_materials,4.552351862538129,2102,True,True
2449177,NSF,NOVAURUM BIOSCIENCES INCORPORATED,MA,305000.0,2025-02-26,2025,Other,BM,artificial_intelligence,46.979510215738166,Medium,biotechnology,36.71105010630865,advanced_materials,15.252768696283237,2100,True,True
2451418,NSF,NanoRes LLC,IN,305000.0,2025-02-26,2025,Other,BM,artificial_intelligence,71.71855599719417,High,biotechnology,25.014840071823237,advanced_materials,1.1235686980836144,1696,True,True
2451639,NSF,"Aeris Water Technologies, LLC",GA,304996.0,2025-02-26,2025,Other,ET,artificial_intelligence,80.7500867703264,High,advanced_materials,9.194867063495215,biotechnology,8.528616747545685,2132,True,True
2444168,NSF,GIANT BioSystems Inc.,CA,305000.0,2025-02-26,2025,Other,BM,artificial_intelligence,50.64473427517186,Medium,biotechnology,45.41206210179081,advanced_materials,2.8156307393535704,2101,True,True
2451630,NSF,"LYOWAVE, INC",IN,304436.0,2025-02-26,2025,Other,M,artificial_intelligence,68.15026220014559,Medium,advanced_materials,18.38697490559612,biotechnology,10.880412943673035,2102,True,True
2451399,NSF,"Palena Therapeutics, Inc.",MA,305000.0,2025-02-26,2025,Other,BM,artificial_intelligence,50.06460089200752,Medium,biotechnology,45.198839458889104,advanced_materials,3.986790833376339,2101,True,True
2421214,NSF,"AUXILIUM HEALTH, INC.",OH,275000.0,2025-02-13,2025,Other,MD,advanced_materials,56.549527924269285,Medium,artificial_intelligence,37.60257296088258,biotechnology,5.030069886413373,2133,True,True
2451318,NSF,Stellar Engiine,CA,305000.0,2025-02-13,2025,Other,S,semiconductors,88.98293879793813,High,artificial_intelligence,6.996397961277862,biotechnology,2.6303211758991956,2101,True,True
2451554,NSF,"RESONANTIA DIAGNOSTICS, INC.",NC,305000.0,2025-02-13,2025,Other,BM,artificial_intelligence,67.2300190981614,Medium,biotechnology,30.036580392615424,advanced_materials,1.6102709654084908,2099,True,True
2450954,NSF,NEXUMA L.L.C.,FL,304988.0,2025-02-13,2025,Other,ET,artificial_intelligence,82.50861017254262,High,biotechnology,12.65050065510977,advanced_materials,3.4801403081681386,2132,True,True
2449174,NSF,DAYZERO WATER LLC,OR,304950.0,2025-02-03,2025,Other,ET,artificial_intelligence,77.35275091217304,High,biotechnology,17.903515136315264,advanced_materials,3.534216399353194,2132,True,True
2437985,NSF,"SPEARSTONE SOLUTIONS, LLC",AL,305000.0,2025-02-03,2025,Other,ET,artificial_intelligence,79.0023530414405,High,biotechnology,11.973769463101187,advanced_materials,7.490498044782447,2131,True,True
2451062,NSF,"LUCA AI, LLC",PA,304935.0,2025-01-21,2025,Other,LC,artificial_intelligence,89.14710222144406,High,biotechnology,5.4216101785640936,data_analytics,4.838827458193823,2137,True,True
2451205,NSF,Bired Imaging Inc,NY,305000.0,2025-01-21,2025,Other,BM,artificial_intelligence,56.32580484031057,Medium,biotechnology,41.69910163263193,advanced_materials,1.2030154073880883,2102,True,True
2451599,NSF,"ND-DIAGENOMIX, INC.",IN,305000.0,2025-01-17,2025,Other,LC,artificial_intelligence,92.63676454625406,High,biotechnology,3.529188268723112,data_analytics,2.9626608627331183,2138,True,True
2451306,NSF,ANVIL DIAGNOSTICS INC.,MA,298646.0,2025-01-14,2025,Other,BM,artificial_intelligence,78.64196473476048,High,biotechnology,18.78812602466677,advanced_materials,1.4604548726882354,2103,True,True
2423045,NSF,RT MicroDx Inc.,MA,274362.0,2025-01-14,2025,Other,MD,artificial_intelligence,75.0087463432387,High,biotechnology,22.294668421372606,advanced_materials,1.5633232012367753,2057,True,True
2423532,NSF,"T33 Dental, Inc.",MA,275000.0,2025-01-13,2025,Other,MD,artificial_intelligence,83.58008238718875,High,biotechnology,12.714170692699325,advanced_materials,2.5914299171205673,2133,True,True
2432856,NSF,ForagR Medicines Inc,NC,275000.0,2025-01-13,2025,Other,BT,biotechnology,93.60442348828192,High,artificial_intelligence,4.077183462231158,advanced_materials,1.6864641956202315,2129,True,True
2429344,NSF,"TERRAFERMA FOODS, INC.",CA,275000.0,2025-01-13,2025,Other,BT,biotechnology,89.10886955240011,High,artificial_intelligence,8.622170620527271,advanced_materials,1.5662017996745006,2129,True,True
2451489,NSF,"Yeboah, Amy",MD,303226.0,2025-01-10,2025,Other,LC,artificial_intelligence,89.70435519330846,High,data_analytics,8.432779791223115,biotechnology,1.479089153429208,2137,True,True
2433105,NSF,"MOLECULAR INTERFACES, LLC",IL,274953.0,2025-01-01,2025,Other,S,biotechnology,66.42222167391174,Medium,artificial_intelligence,24.657550656811868,advanced_materials,5.0861853412941755,2557,True,True
2432932,NSF,"BRIGHTLIGHT PHOTONICS, INC",MA,275000.0,2024-12-23,2024,Other,PH,artificial_intelligence,51.69655957764069,Medium,semiconductors,27.932639139956045,biotechnology,16.19682527518989,2103,True,True
2451139,NSF,"MIXTA RE, INC",CT,304200.0,2024-12-23,2024,Other,LC,data_analytics,64.19674341605902,Medium,artificial_intelligence,35.388579421677214,biotechnology,0.24031953554649396,2138,True,True
2450981,NSF,"Steadi Systems, LLC",CO,305000.0,2024-12-23,2024,Other,HC,artificial_intelligence,87.37827306522354,High,biotechnology,8.975387448290684,data_analytics,2.0851046865353537,2103,True,True
2423002,NSF,"PHLUX TECHNOLOGIES, INC",PA,999999.0,2024-12-19,2024,Other,R,artificial_intelligence,88.37216325749492,High,biotechnology,8.373207869063137,data_analytics,1.5613597380045323,2103,True,True
2450833,NSF,"ACADEMIC WEB PAGES, INC.",NJ,286418.0,2024-12-17,2024,Other,LC,artificial_intelligence,89.1272296532057,High,data_analytics,6.984623742143505,biotechnology,3.2785238251433384,2137,True,True
2423683,NSF,GRID MODERNIZATION SOLUTIONS LLC,UT,1000000.0,2024-12-10,2024,Other,I,artificial_intelligence,90.35504803362005,High,data_analytics,6.289354195243635,biotechnology,1.6905484399994495,2103,True,True
2415574,NSF,"EASCRA BIOTECH, INC",RI,274990.0,2024-12-06,2024,Other,SP,biotechnology,76.01364627451684,High,artificial_intelligence,20.502661202245168,advanced_materials,2.7413400159111405,2102,True,True
